Componente_1,Componente_2,KMeans_Cluster,DBSCAN_Cluster,Target_Original,Fuzzy_Cluster,Hierarchical_Cluster
-7.156905442470543,2.455507711096008,0,0,6,2,1
-7.35085484832719,0.3811921606492805,0,0,5,2,1
1.5315879408270645,-2.4308829899674,2,0,4,1,2
7.753157471545229,-3.131091654099732,1,0,5,0,0
2.6760601659371237,0.4407263643057293,2,0,2,1,2
-7.418559578862268,-0.2117915078764358,0,0,6,2,1
-7.203202072825095,-0.1684770990548436,0,0,8,2,1
-0.2219979122252766,1.940680648939018,2,0,9,1,2
-4.35966417906957,-1.4806432642083391,0,0,7,2,1
-1.4063254371907803,1.0447581832001809,2,0,6,1,2
-2.115175352256471,1.213120705428453,2,0,2,1,1
-2.222301430328589,-1.257985818003794,2,0,2,1,1
5.102466602047096,0.5403026699818518,2,0,6,0,0
7.645128130077269,-2.105575199303743,1,0,6,0,0
7.767452397529444,-0.3157552464247248,1,0,6,0,0
-6.1569485675190645,-0.5079158294321071,0,0,1,2,1
-7.39122877833132,2.4188343918854183,0,0,2,2,1
-7.382000661670068,0.9043273684683224,0,0,8,2,1
-2.4487658040831546,2.306110222312214,2,0,6,1,1
1.8686032534433623,-0.6760135780457885,2,0,2,1,2
2.934798192547504,0.2565155789616544,2,0,2,1,2
-1.1038744724823886,-1.8090326649153603,2,0,5,1,1
8.192054505161028,-1.624787580772237,1,0,4,0,0
4.6625087967750165,0.4287517322305296,2,0,6,1,0
1.6539999954723186,4.463773717671549,2,0,9,1,2
14.719447228273044,0.0132498674721306,1,0,5,0,0
1.842784742964444,1.3679397112315377,2,0,2,1,2
-7.371988321560546,0.4997350843629409,0,0,5,2,1
8.947071498366356,0.1015713282859893,1,0,6,0,0
-0.3893910028128049,0.0020634759213113,2,0,8,1,2
-3.217920557563436,1.6151980560288783,0,0,2,2,1
-7.1605282172531695,3.757491412387473,0,0,9,2,1
8.768212387543558,-0.9729745280547945,1,0,4,0,0
-2.206839688386185,0.4040104028594435,2,0,6,1,1
-7.111968135763279,0.773233305620268,0,0,6,2,1
4.936923661063702,0.3383767958874051,2,0,2,1,0
-5.11122588655944,-0.2353344687583884,0,0,6,2,1
-3.0224630677982507,2.5569756989812595,0,0,3,2,1
-6.13394769308406,1.0730293337610295,0,0,2,2,1
6.736594498286797,-3.160674660556756,1,0,4,0,0
5.884524513417389,-1.4811716905251149,1,0,4,0,0
4.202909498991078,2.330247515571265,2,0,2,1,0
-4.206927870938052,-2.091962852402784,0,0,6,2,1
-5.249392365034515,-1.7307006468104378,0,0,1,2,1
10.989828132543709,0.5418523914462092,1,0,6,0,0
-7.3015989706163325,2.551902884768722,0,0,2,2,1
4.527375860708004,-0.2080428287280513,2,0,2,1,0
6.0897848752209125,0.8786630824800339,1,0,2,0,0
8.97058312276609,1.6697852124833932,1,0,2,0,0
1.5785584220815068,2.878175968445733,2,0,9,1,0
2.5551697538601044,-2.3934586431535427,2,0,7,1,2
3.860628037141444,0.2603333165404144,2,0,6,1,0
-5.413159347458279,2.4065773004311555,0,0,2,2,1
-7.414158388348282,0.0789904241690719,0,0,8,2,1
2.6900782457063634,1.388613059519709,2,0,6,1,0
5.685353276098761,-1.1665862211295135,1,0,5,0,0
4.600353511757476,2.630781588717192,2,0,2,1,0
-1.251146007357244,-3.0291698356228065,2,0,6,1,1
10.802817215064556,-1.1381007125429574,1,0,4,0,0
-5.344535828319222,-0.9757839063956102,0,0,5,2,1
-7.422859012403005,-0.8368296160194175,0,0,2,2,1
-4.377562869725913,-2.635690140555177,0,0,4,2,1
-7.230448923951229,4.419865124388664,0,0,1,2,1
2.844139520704065,-0.3493443306081962,2,0,6,1,2
-7.145579602783064,2.6930293289969645,0,0,2,2,1
11.09867085827451,1.7358725789325198,1,0,0,0,0
4.791915423263113,-1.309238823042225,2,0,2,1,0
-3.261780599765151,-0.9634381093212095,0,0,4,2,1
-2.1258625560098903,-0.2110647836264316,2,0,1,1,1
3.070493106364035,0.2381230010543178,2,0,6,1,0
-5.289257481646716,1.1683703068703435,0,0,2,2,1
-7.419794849970006,-0.5891951939883551,0,0,8,2,1
2.811839953383678,-2.27664563100542,2,0,4,1,0
-2.195945407071661,-0.3772617983873703,2,0,6,1,1
2.788525000099808,-0.7262640836863594,2,0,4,1,2
15.212227584447046,2.407369672699993,1,0,2,0,0
-0.4083796436006484,0.3733702405250998,2,0,6,1,2
11.060185384319457,-0.99678400896051,1,0,4,0,0
-7.308156849609225,-1.3975789895127535,0,0,5,2,1
7.996305538816761,0.0140976203787563,1,0,6,0,0
-3.2255841359899446,0.2995506390641216,0,0,6,2,1
-3.274734081590458,-0.7673241542809515,0,0,2,2,1
15.185613083538932,3.051050964042935,1,0,2,0,0
9.972449975811294,0.3598464996131194,1,0,6,0,0
-7.212971035355768,2.7749655064732788,0,0,2,2,1
5.862104604625726,1.5262481301717417,1,0,6,0,0
-4.280225283829973,1.2322050153836712,0,0,6,2,1
-4.4015682616285225,1.7686909941401407,0,0,2,2,1
-5.443367401560894,-0.832820260621659,0,0,6,2,1
-3.4200910071653534,0.1024198054200962,0,0,2,2,1
4.794905041213761,-1.54536483031711,2,0,4,1,0
-7.432926743276131,-2.1328914958115863,0,0,4,2,1
4.65639992464544,-3.861175403463311,2,0,4,1,0
5.681527523553882,-3.1099430511772206,1,0,6,0,0
-7.398244289977889,1.6757110531435369,0,0,2,2,1
14.98116945514499,0.0238778059778552,1,0,4,0,0
-1.468994046353794,0.8599276991270415,2,0,2,1,2
-0.4745149232841816,1.6774408863157766,2,0,6,1,2
-1.03295569881337,2.517851056723168,2,0,2,1,2
8.929444970211687,1.244562257113087,1,0,2,0,0
0.822997301193384,1.4753402697195397,2,0,8,1,2
-4.163985022533224,0.980144994489891,0,0,2,2,1
-4.057437705291594,-0.8859636412129168,0,0,8,2,1
-7.1345373885471535,-1.4511478818751222,0,0,2,2,1
11.888073062051385,1.3253051745842217,1,0,6,0,0
-3.28012622324924,-0.6498276925359396,0,0,7,2,1
-0.2781685860511436,-1.7469392874055687,2,0,6,1,2
-5.023025492029706,-2.414790040339538,0,0,6,2,1
-6.385056444598966,-3.302575566245134,0,0,4,2,1
1.6561517363586322,-1.8366852352341556,2,0,5,1,2
-1.8278521474472509,-1.4852723690054024,2,0,6,1,1
1.7657694716579575,0.182844031536761,2,0,2,1,2
1.5994663131041629,-1.849014871841934,2,0,5,1,2
5.809127419997711,-2.4833170681934105,1,0,2,0,0
8.629062763082556,1.729879220216278,1,0,1,0,0
6.907442565471152,-3.2801480358560746,1,0,5,0,0
-1.2006231344763965,0.3539496277238974,2,0,1,1,1
-2.3058245983733645,0.0805571024686151,2,0,7,1,1
0.9700091564820532,2.144578282104366,2,0,2,1,2
-4.315365104442656,-0.6602167252049818,0,0,6,2,1
-1.2704628475818789,-0.2436458314719831,2,0,4,1,2
13.002108982129108,0.4927599543023651,1,0,6,0,0
5.046331130940455,1.2774134192377993,2,0,6,1,0
9.980203516396578,-0.7529619140700958,1,0,6,0,0
1.8975752833643489,0.5506657724251007,2,0,2,1,2
13.873118100792066,0.3954553988584752,1,0,6,0,0
0.6287950559560986,-1.6196254470318756,2,0,5,1,2
2.7739258228216013,-1.0627404422419662,2,0,6,1,2
1.8176112449410216,-2.422063756177451,2,0,5,1,2
-7.204514807562909,-0.1099797545215683,0,0,1,2,1
-2.3180044051321795,1.222293528128502,2,0,6,1,1
-7.364508555205724,-1.9650381429796404,0,0,4,2,1
-7.404080130120603,1.1527623959273583,0,0,2,2,1
-3.2280891493398705,-2.96598447982973,0,0,5,2,1
8.595980252569154,-0.0374510251903092,1,0,2,0,0
-4.193512551868048,0.332854156293306,0,0,2,2,1
-2.2222912642438413,2.1641827840263788,2,0,6,1,1
-7.308224166085542,-2.8257840991413747,0,0,5,2,1
5.976697145363119,3.078784057952799,1,0,3,0,0
-6.185140553218777,1.821953283563548,0,0,2,2,1
0.8982228191800328,-2.3680800764240875,2,0,5,1,2
0.8524272722491801,0.9971891017865318,2,0,1,1,2
0.7034524112506713,1.7805284940685708,2,0,2,1,2
-7.262702562834585,-2.638796925727614,0,0,5,2,1
1.964568363420257,2.1591650696571967,2,0,6,1,2
-1.1958157270105696,3.1022463443531385,2,0,0,1,2
3.967566276450047,0.5078565898640353,2,0,2,1,2
6.050383548841458,0.2663840774457107,1,0,6,0,0
-4.366050123404387,0.95059829896016,0,0,6,2,1
-7.328983073348737,1.701427752771496,0,0,2,2,1
3.6462679329987946,0.2436411625674628,2,0,2,1,0
-0.9138740808847148,-1.8193256910285456,2,0,6,1,1
-5.437892230252302,-0.0965492214916272,0,0,4,2,1
9.034244825868416,1.2053861527715886,1,0,1,0,0
1.966885230289554,-0.2972747173027081,2,0,6,1,2
5.556639699896991,-2.903032817702223,1,0,4,0,0
-3.1305571636343057,0.0688108378044591,0,0,6,2,1
20.87706832940844,0.5025435560513891,1,0,1,0,0
-3.2204288789289595,-0.5065268039461241,0,0,4,2,1
-6.373794623216079,-0.596171125984599,0,0,4,2,1
3.579823959234467,-1.4461605807145923,2,0,4,1,2
3.94253552794364,-0.1952869899298566,2,0,2,1,0
-3.1018986035973173,0.5222723765597479,0,0,2,2,1
-7.324141601561375,0.9676514843480022,0,0,2,2,1
-7.266527642837224,-0.7547658587010597,0,0,7,2,1
4.7690734496073866,-2.297062194070765,2,0,4,1,0
-6.073133896328786,-1.2121096646131542,0,0,2,2,1
-7.35268623235632,-0.7565223015054876,0,0,7,2,1
0.7520376241341333,2.7268961927689994,2,0,8,1,2
-7.341878345319497,-0.1253247188638968,0,0,2,2,1
-3.232666335962933,4.02752012906193,0,0,2,2,1
-2.1299294283102803,-1.6119645587503475,2,0,4,1,1
4.000310429764191,1.4586619488215162,2,0,3,1,0
-2.143859430240183,-1.4556413820402387,2,0,6,1,1
2.8264474560328345,-0.9614760865287784,2,0,5,1,2
-1.1638637656569886,0.7825668760802182,2,0,2,1,1
4.899404920900874,-1.9588317978718028,2,0,4,1,0
-0.24319471986386,2.928646760441715,2,0,3,1,2
10.867523955419584,2.792598286066035,1,0,1,0,0
-7.27268778955775,-0.6924502608378615,0,0,6,2,1
4.752523098675059,-0.6492834642642016,2,0,6,1,0
-7.278005767878387,2.4538850017109284,0,0,6,2,1
-7.3225432282193,-1.267017237293531,0,0,4,2,1
-7.259059949069439,1.195582437491875,0,0,2,2,1
21.57818448167297,-3.1625714138875805,1,0,5,0,0
9.630716585240574,0.4670376133818399,1,0,6,0,0
1.6407787307250905,-1.2464536035990637,2,0,6,1,2
6.679738699251596,1.8983391764994184,1,0,2,0,0
-4.231627443622942,-1.098782368218899,0,0,4,2,1
-7.33308572762494,0.9466324844897605,0,0,2,2,1
1.6822699808816086,-0.4833017235252843,2,0,6,1,2
1.0380137021165154,2.2578262689932376,2,0,6,1,2
3.68448153738907,0.419406579286222,2,0,1,1,0
-7.319125046000223,-0.3279356394946426,0,0,6,2,1
5.049199956070865,-0.3967042062580745,2,0,5,1,0
-7.207933374872146,2.2603551469181435,0,0,2,2,1
1.6775961383096671,1.6872269100005108,2,0,1,1,0
-7.1789932472994575,-0.704859911248618,0,0,2,2,1
1.8065584385948568,0.9042678798460336,2,0,6,1,2
-5.232305298320925,-2.307951375245817,0,0,2,2,1
3.5797958110300296,-1.5388334848434386,2,0,4,1,0
9.1344536053184,-0.6731613152258089,1,0,8,0,0
-0.2956760897367712,-0.1568168061390142,2,0,6,1,2
-6.286073916968931,-0.282103971172841,0,0,6,2,1
16.863743649010747,0.1920949829966982,1,0,8,0,0
-5.439403857363324,-0.519716725916648,0,0,7,2,1
-7.334831199670914,-0.629939956147471,0,0,2,2,1
10.820901154014315,-0.706828378862846,1,0,2,0,0
-1.075428380062796,-1.5883119924460627,2,0,5,1,1
7.883587262765964,-0.6552343573428014,1,0,5,0,0
-1.3396554738660535,-2.347797904016049,2,0,4,1,1
1.5578429732202697,-0.3804019520720665,2,0,6,1,2
-7.425483715177239,-0.8193908435719897,0,0,6,2,1
-7.156984005325193,0.6152854111730313,0,0,1,2,1
-7.28024333923809,0.4380933192247052,0,0,8,2,1
8.960604715201796,0.7313352219745735,1,0,2,0,0
0.7212063580315506,-0.6670677748547595,2,0,1,1,2
-7.278943608580969,-1.7019882682685514,0,0,4,2,1
8.646149971293127,4.244416918833966,1,0,2,0,0
-1.112848063873149,2.4828468915665325,2,0,9,1,2
-1.2814243020062728,0.9006541255246372,2,0,6,1,2
-7.264795316322007,-2.7540560171293254,0,0,6,2,1
0.6961837579335164,-0.0022337130015412,2,0,6,1,2
4.715250950286425,0.4454942958283534,2,0,1,1,0
5.879780648694545,-3.033046425192914,1,0,4,0,0
10.087622936231044,0.63475097014592,1,0,2,0,0
3.86357188022116,2.7678445635386377,2,0,1,1,0
5.797889366187034,1.3015865806531828,1,0,2,0,0
1.6641087719321843,2.181858732984472,2,0,2,1,2
2.9817802521282992,-2.5896225676521216,2,0,6,1,0
3.692231291373755,2.564190616610323,2,0,6,1,0
0.1134734916042923,2.016003682456279,2,0,2,1,2
-7.194121168387475,0.2945391330405398,0,0,6,2,1
14.068540176127932,-1.0021770287873213,1,0,1,0,0
1.7090221311588962,-1.6676752286088812,2,0,5,1,2
-7.279860142917025,0.4660087942199635,0,0,5,2,1
2.714453950429375,-0.3552910326134535,2,0,6,1,2
-5.3135045613658125,-1.9200593702049085,0,0,6,2,1
-0.4028375183101147,0.0519898975489083,2,0,6,1,2
-4.16607519172778,-0.4111056249064981,0,0,6,2,1
-7.282679632801517,-1.7207635475334109,0,0,4,2,1
6.786825542211574,-2.590405793961942,1,0,6,0,0
-5.1679927474705565,3.07707345250923,0,0,3,2,1
1.8986146424756427,-1.2808228907326689,2,0,4,1,2
8.85664909287975,0.3985720164537749,1,0,1,0,0
8.842796660574841,3.4685050022708697,1,0,0,0,0
-7.401334842987574,1.623609713960637,0,0,6,2,1
4.794831748934492,-0.1431053470375101,2,0,6,1,0
-2.284894425698573,-0.6368380014216735,2,0,2,1,1
7.779840499468934,-0.1550116996036394,1,0,6,0,0
-7.361721137746487,0.334856230836102,0,0,2,2,1
-4.250265123413408,-1.478504331378529,0,0,4,2,1
-7.292488218896099,1.931202577339948,0,0,6,2,1
1.7478722583501654,0.155619114535439,2,0,1,1,0
0.4915541630032454,-1.375729115925194,2,0,1,1,2
-7.407577435751502,0.8551280503576058,0,0,1,2,1
-7.402716304930996,-0.4671475505297939,0,0,8,2,1
12.924100328349349,-0.3441579606609672,1,0,6,0,0
-7.336694275195938,2.191348633982928,0,0,9,2,1
5.592481251773609,1.1333362797301865,1,0,2,0,0
0.7583995101869583,-1.0603271807535375,2,0,5,1,2
-3.429155038503635,-0.1699815580156207,0,0,2,2,1
4.952286790395709,-0.0497679842630631,2,0,6,1,0
7.042022014229497,2.412736893837564,1,0,6,0,0
-5.350138938800248,4.907256136606019,0,0,1,2,1
-5.161392298788992,-4.321368012924461,0,0,4,2,1
-5.2857147232651,1.2542826921040615,0,0,2,2,1
2.80498369816155,-0.0954616971303425,2,0,2,1,0
-0.4634641894452072,-2.438534169483258,2,0,2,1,2
2.6704498521544444,-1.6549760344236533,2,0,2,1,0
3.588645262825164,0.7544099329988194,2,0,8,1,0
8.8267404957765,0.0542771705913889,1,0,1,0,0
4.811695325080308,-1.4877147952312084,2,0,6,1,0
10.905140290193128,1.2968680120773697,1,0,2,0,0
-0.2102986142909442,0.0101889164270967,2,0,2,1,2
15.13357036482448,0.2216254205134542,1,0,2,0,0
4.628813396862284,0.4483195903607608,2,0,1,1,0
3.0310562432006805,0.807849841334134,2,0,2,1,0
1.5837282086727988,1.0050924595047448,2,0,2,1,2
-0.0762467358074392,-0.5329390392792566,2,0,1,1,2
-5.431461887068369,0.9717694546185394,0,0,6,2,1
-2.3895182775711508,0.3224968558178918,2,0,2,1,1
-6.41377682644904,1.3739621008683418,0,0,2,2,1
-7.2919902407705885,0.2602407629088614,0,0,2,2,1
2.7019269523985283,0.9983109988779476,2,0,6,1,0
-7.33830001781105,1.328971244621305,0,0,1,2,1
-7.442739294615667,-3.007796796210286,0,0,4,2,1
-7.406167689402297,0.7332268490185445,0,0,6,2,1
4.838497527105078,-0.5582438240341052,2,0,4,1,0
-4.307099648773715,1.7243143786059458,0,0,2,2,1
1.9156811840083847,0.455678663034877,2,0,8,1,2
-6.346162269261249,1.4880567369787112,0,0,2,2,1
0.7291002709283747,3.0836312771489216,2,0,2,1,2
-0.1720977953563949,-0.0916279279996086,2,0,7,1,2
-4.092299490914943,2.064156297471573,0,0,2,2,1
-2.395239927101639,2.596432398776099,2,0,2,1,1
7.981574044734096,3.2584665823723804,1,0,1,0,0
9.69007262918199,0.1632929652908878,1,0,1,0,0
-7.09284684147595,-3.0640629593585422,0,0,4,2,1
9.936696763969929,3.0371392937958253,1,0,6,0,0
6.924223192884286,-0.2205829497222411,1,0,8,0,0
-7.272681909478688,3.11556857909799,0,0,2,2,1
13.152665308613482,-0.749618402049633,1,0,6,0,0
3.1002143444885064,1.305358067099057,2,0,2,1,0
4.734215454557912,-2.003253521651456,2,0,4,1,0
-4.369712629857214,0.2181637016496393,0,0,1,2,1
1.1715401430462844,0.6875197593313227,2,0,6,1,2
-1.2036105743356575,-0.7946215100025407,2,0,6,1,2
-7.342433887322032,0.0707251295642112,0,0,2,2,1
0.8507216658175292,-3.464614728236272,2,0,4,1,2
-7.366555250879447,1.2373980628067265,0,0,2,2,1
-1.1662118622919468,2.0833588777208134,2,0,2,1,2
10.73928232750691,2.41819190283949,1,0,1,0,0
-2.1310206718940057,-0.8009612456316155,2,0,8,1,1
-3.1868107021350687,-3.3776708013392085,0,0,4,2,1
-4.33557495476245,0.7600428318908299,0,0,6,2,1
3.025374987666945,1.5975899575915888,2,0,1,1,0
8.014409453060109,0.7786093818100674,1,0,2,0,0
-1.401360349081532,-2.2221235965167927,2,0,4,1,1
-7.4048907495734895,1.2908626316267475,0,0,2,2,1
-7.380691978464291,3.896740566268993,0,0,6,2,1
0.6980647114403373,-0.1707428307910916,2,0,8,1,2
-0.3026794427133987,1.502629014618153,2,0,2,1,2
-7.228438506789648,3.202479914598405,0,0,0,2,1
10.81354849672232,0.967868664366052,1,0,2,0,0
13.041186724626971,-1.6355693727230505,1,0,5,0,0
-7.352341973270302,-0.5749515189931533,0,0,5,2,1
-3.38523048700151,1.612847165514811,0,0,2,2,1
10.795935787969904,-0.5769531137377533,1,0,5,0,0
4.849579822618397,0.1214707001270536,2,0,8,1,0
3.796065911895033,1.0880254443163553,2,0,6,1,0
4.706945150274542,0.1851241407750437,2,0,2,1,0
-1.4826966777497343,-0.6996246311772056,2,0,4,1,2
-0.9694870347992808,0.8989248305131197,2,0,8,1,2
-6.285788531879033,-0.4571791970731407,0,0,6,2,1
15.177571789472456,3.528201087212159,1,0,1,0,0
-5.390039132830696,-0.9398865703749396,0,0,6,2,1
-4.035485268436435,1.71467828594634,0,0,1,2,1
0.7871934596851347,1.4594077901905074,2,0,2,1,2
-0.1301064966555376,0.5317900487615108,2,0,6,1,2
-3.036501616294565,-2.904060514182355,0,0,4,2,1
2.702249744668304,-3.47079384225078,2,0,6,1,2
-1.4709275650018956,-2.605593097269205,2,0,2,1,2
5.057075035854602,-0.4618099150900621,2,0,7,1,0
-7.265703002536124,0.9728337484427928,0,0,6,2,1
-2.370266471362574,1.2254891709517843,2,0,6,1,1
-7.405094908859121,-2.195278176569269,0,0,7,2,1
7.873852191599614,-0.8260848616521526,1,0,2,0,0
3.711345087160481,-1.5544407525517696,2,0,4,1,0
6.793544830565558,-3.720968078284958,1,0,6,0,0
-4.267656881589783,-1.786509494220869,0,0,7,2,1
-0.3058424558810158,0.9390143315977016,2,0,2,1,2
3.125434445167979,0.5848906114908785,2,0,2,1,0
-6.327118303426406,0.3948973182939217,0,0,5,2,1
-7.340990105008154,-1.6327371713898549,0,0,7,2,1
5.67244902530325,-2.7261710667405827,1,0,5,0,0
1.6993210404122756,1.6989016935289354,2,0,6,1,2
-7.068059118716528,2.153799071393386,0,0,6,2,1
0.7378188778116161,1.5446728713886344,2,0,6,1,2
-1.3470155528067878,-0.3635015156403793,2,0,1,1,2
-6.9931914923529135,1.3103067028169657,0,0,8,2,1
-6.271005594122151,1.1577067812100772,0,0,2,2,1
-7.280656680208978,-2.0463652879442398,0,0,7,2,1
11.927614850850642,-0.3275932381044715,1,0,6,0,0
-3.112689317321614,1.1687063288516342,0,0,2,2,1
-6.259068496367268,4.478156400410075,0,0,1,2,1
-7.406713781444925,0.898276458576889,0,0,6,2,1
-7.110697454999262,1.873587143402338,0,0,2,2,1
7.859304148419461,2.722110542729692,1,0,8,0,0
7.024976638909925,1.8823769423506351,1,0,1,0,0
-1.2596967807808843,5.59621595779422,2,0,1,1,2
-7.061368394695164,0.7704431348144394,0,0,1,2,1
1.9580030534080104,-1.7503549892291137,2,0,5,1,2
-3.227388465812121,-0.0222446995991281,0,0,2,2,1
4.871281593344587,3.748323822817844,2,0,1,1,0
-3.237822066813383,-1.3882288941762364,0,0,4,2,1
9.94249511257203,1.3275455887314642,1,0,1,0,0
-7.133016645961594,-1.261184757538777,0,0,6,2,1
-7.33237174359676,1.6220378602314849,0,0,2,2,1
-5.171202378577606,-0.4717641082174539,0,0,6,2,1
-0.0210698897209562,-0.4841952037897759,2,0,1,1,2
2.7682771565172217,0.3071418062547377,2,0,7,1,0
-7.402182330132048,1.2181585031218631,0,0,2,2,1
9.943160766883691,-2.822915888438589,1,0,6,0,0
-1.0619806494491035,2.0113358981580283,2,0,6,1,2
5.572674104712835,-3.0066192461784365,1,0,4,0,0
4.058462427398352,0.1600441192448971,2,0,2,1,0
-0.2653600582512769,-0.4343543022140173,2,0,2,1,2
-4.428644931911993,-3.632751793300701,0,0,4,2,1
3.745829178054816,1.7074553009932587,2,0,6,1,0
-3.2711319557240914,0.5171203222747733,0,0,2,2,1
2.824907176075357,-0.0078867902820398,2,0,6,1,0
17.457063140346108,1.296365836581403,1,0,8,0,0
-5.09205656203306,-3.763979536952671,0,0,4,2,1
-5.30412677696421,0.5382506660010287,0,0,6,2,1
5.98341843029087,0.6715036173264988,1,0,6,0,0
-7.363147635972795,-1.5169807639439703,0,0,5,2,1
8.259463793771365,-0.8585656063503448,1,0,6,0,0
-1.2987130260542656,3.095700076675477,2,0,2,1,2
-2.066719692694047,2.8873561940723325,2,0,9,1,2
4.69608294586677,1.3811500387678928,2,0,2,1,0
-7.430662537853857,-2.031390236890325,0,0,4,2,1
4.532291008007022,-0.78815036864994,2,0,1,1,0
8.103275591617376,-0.7157316297904643,1,0,4,0,0
-3.337323548133502,2.19926232241474,0,0,6,2,1
-6.291938213994519,-0.8025577386239569,0,0,6,2,1
-2.3829197137974294,-1.5436656489645548,2,0,5,1,1
1.8156059828271316,-3.140848490644336,2,0,4,1,2
7.039931049533269,-0.3045559360230032,1,0,6,0,0
3.801332970195851,1.724583808276201,2,0,9,1,0
-0.1180250976919889,0.6701666217294355,2,0,1,1,2
3.7647119272452105,0.0189932664781715,2,0,2,1,0
-2.2013249661744254,-3.086105097866639,2,0,4,1,1
-7.307202062571133,-3.0144953580219536,0,0,4,2,1
-7.293051183992588,1.397898185990011,0,0,2,2,1
1.7433969932702578,-2.139831374766796,2,0,5,1,2
-3.1533525443454486,1.0330072065324645,0,0,2,2,1
1.827182595186386,-0.7985723572772458,2,0,5,1,2
-6.924922093350948,-1.1979740384585091,0,0,5,2,1
7.827920963090269,0.6666838428249138,1,0,1,0,0
-6.38809603105817,1.68906084234276,0,0,6,2,1
-7.394700798359963,2.129019953383144,0,0,9,2,1
-7.355119655394861,2.3178962189112373,0,0,2,2,1
5.9794454715066525,-1.3826970151978792,1,0,7,0,0
1.7679536316044278,0.2387265926646282,2,0,6,1,2
-2.1864266290096186,1.7628750844180998,2,0,6,1,1
-0.064821746644589,-3.817103054857907,2,0,4,1,2
5.595311472849335,-0.3423800891334454,1,0,1,0,0
-0.1119274937587242,0.9662362155406576,2,0,1,1,2
-2.263718052433785,-0.5488085887661169,2,0,7,1,1
-1.361186388294091,1.2084542909622682,2,0,6,1,1
7.632831598118949,-1.5898877619435272,1,0,4,0,0
10.027922187942083,-2.7390973299283945,1,0,4,0,0
-7.348102939667023,-0.6184958002177303,0,0,2,2,1
4.810829942995321,0.4670861949862588,2,0,6,1,0
-7.327547068291105,1.8388668963004675,0,0,2,2,1
0.8517014076074965,4.387577585057345,2,0,3,1,2
-7.26355264646561,0.8853061383312704,0,0,2,2,1
-4.440293753797878,0.7548014121439728,0,0,6,2,1
-7.298066675913014,-0.5406134830034093,0,0,1,2,1
-5.280836122769381,-0.4700910400836606,0,0,4,2,1
-7.221239134956415,0.4805325668527747,0,0,6,2,1
-1.120762957057415,1.2667353545089797,2,0,6,1,2
1.0475492184999045,-1.199232611517643,2,0,4,1,2
4.7421158661489855,-0.6756304192144664,2,0,4,1,0
-7.206671716175762,2.6478076714906265,0,0,9,2,1
-2.2823090337928944,-2.934054749793191,2,0,5,1,1
16.04346603229499,0.5691814007377736,1,0,6,0,0
7.870255973591659,-2.2476047312741607,1,0,2,0,0
-4.074001468898139,0.0568067515217634,0,0,4,2,1
-0.4313735012906345,-4.368826807967264,2,0,4,1,2
-5.055566524203134,-0.0005177238320248,0,0,8,2,1
-7.243624900807309,1.583058707508072,0,0,2,2,1
-7.388751476558072,2.49489904470488,0,0,6,2,1
13.949062164838692,0.1267926782269324,1,0,6,0,0
-6.420223740381326,-3.169457818744503,0,0,7,2,1
0.9894416947986427,0.7606110263021661,2,0,1,1,2
-3.0898355742898005,-2.0719913032970974,0,0,4,2,1
-7.250007877021618,-3.097889875401137,0,0,4,2,1
0.7990025278330641,2.446815746715656,2,0,1,1,2
1.626587473798036,-0.1606875100000069,2,0,6,1,2
-7.218309983936023,1.1033964639038838,0,0,4,2,1
5.757544309714918,0.3118484774296415,1,0,6,0,0
-2.259428509178538,-2.2925912975195533,2,0,5,1,1
8.962755224328912,-1.8818689010682863,1,0,2,0,0
0.7568871388178282,0.0191779273680872,2,0,6,1,2
-0.1147401697053069,0.7802361232564037,2,0,8,1,2
3.567792274538768,-3.81495514290558,2,0,4,1,0
-7.373701368235329,-1.1363265617506186,0,0,4,2,1
4.765354181057393,1.3302150159526334,2,0,2,1,0
-2.069529099348622,-2.623626736168852,2,0,5,1,1
-1.181449843169494,-0.8116470009727035,2,0,8,1,1
2.7213094464707,0.4295441620335762,2,0,2,1,2
2.7912719747917425,-0.0671798043185165,2,0,8,1,2
1.761878116831653,1.5682576803823562,2,0,2,1,2
-7.346330362801486,0.3340325380299029,0,0,6,2,1
-7.383900079727698,-2.4170071612832458,0,0,5,2,1
-7.432632781230307,-2.8996782264667558,0,0,5,2,1
1.780399703224674,-1.236277786411213,2,0,5,1,2
0.9984067178633804,-3.582905995091595,2,0,5,1,2
-2.443953509905349,-0.5126820334081363,2,0,4,1,2
6.692006784734669,-0.1288363633700204,1,0,2,0,0
15.216877397848734,0.5472770132297216,1,0,1,0,0
-7.295327929720734,0.4317036193542427,0,0,1,2,1
-1.188946133077912,-1.3935381048371325,2,0,2,1,1
-7.420184840249568,-0.4969865300153233,0,0,6,2,1
10.676593801244191,-0.5910677550322383,1,0,5,0,0
5.986000966653686,0.1173915832812708,1,0,4,0,0
12.01091934128463,0.0152481200262548,1,0,1,0,0
-7.160492171846386,-0.4497068320869828,0,0,6,2,1
-7.423708403011319,-0.9082206297987638,0,0,1,2,1
-0.1957454599209249,2.4585742069488954,2,0,2,1,2
-6.15985717695669,-0.0942770622087656,0,0,6,2,1
-6.240578597853155,1.8225539178278416,0,0,6,2,1
-7.144076673050897,0.0665716789050416,0,0,6,2,1
-0.9944013704161668,-0.2973458193088483,2,0,6,1,1
-7.174705892907041,1.841493109090896,0,0,2,2,1
